name,label,structure_path,n_residues,min_residue
benign_Q5VTH2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7ung.cif.gz,160638,1
benign_Q8IXH6,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7yo9.pdb,131,1
benign_Q96C55,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7ysf.pdb,143,1
benign_Q9H741,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8uw8.pdb,835,74
benign_O00230,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7s8l.pdb,1096,2
benign_O14645,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8j07.cif.gz,396307,1
benign_O60829,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6urq.pdb,632,10
benign_Q5BN46,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7ung.cif.gz,160638,1
benign_Q6B8I1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5xjv.pdb,341,15
benign_Q6P5S7,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6wlw.pdb,2749,1
benign_Q6W0C5,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8wms.pdb,90,84
benign_Q969E3,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2rmh.pdb,38,4
benign_Q9UBT3,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5o57.pdb,95,18
benign_A8MTA8,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7ung.cif.gz,160638,1
benign_O95399,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6hvb.pdb,7,4
benign_O95868,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7s4g.pdb,1743,1
benign_Q7Z4H4,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6d1u.pdb,1715,3
benign_Q8N9A8,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8ujl.pdb,218,7
benign_Q8WU39,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7aah.pdb,286,37
benign_Q53FP2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/9h9e.pdb,934,2
benign_Q5VTT2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7ung.cif.gz,160638,1
benign_Q6BDI9,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8a4a.pdb,379,15
benign_Q6PI25,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8ss2.pdb,3802,2
benign_Q7Z3Z2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6drf.pdb,143,18
benign_Q96Q77,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6wu5.pdb,364,4
benign_Q9BSD3,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6j8y.pdb,786,-2
benign_Q9BTP6,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2djr.pdb,76,1
benign_Q9BV90,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8r7n.pdb,1438,1
benign_Q9NZG7,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8szb.pdb,612,25
benign_O75663,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5d9g.pdb,482,9
benign_O95715,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2hdl.pdb,77,1
benign_Q8TC29,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7ung.cif.gz,160638,1
benign_Q96E09,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8so0.pdb,1342,2
benign_Q9BT56,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7xjl.pdb,1137,1
benign_Q9BXH1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2m04.pdb,199,-2
benign_Q9H5F2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7ung.cif.gz,160638,1
benign_Q9UKJ5,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8suv.pdb,548,23
benign_Q9Y6B2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7smd.pdb,356,174
benign_O14960,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5b0h.pdb,266,1
benign_O15318,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7a6h.pdb,5057,1
benign_O43763,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/3a03.pdb,53,1
benign_O95843,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2ggz.pdb,330,21
benign_P0C7P0,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6avj.pdb,276,36
benign_Q17R31,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2y1h.pdb,527,4
benign_Q5TA50,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4k80.pdb,209,6
benign_Q6IQ22,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2il1.pdb,163,134
benign_Q8N4E7,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1r03.pdb,171,6
benign_Q8N8R7,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8hfp.pdb,306,9
benign_Q969F1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8clk.cif.gz,1344,14
benign_Q99581,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2ypr.pdb,188,42
benign_Q9BPZ2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5lug.pdb,847,1
benign_Q9BQI0,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2jjz.pdb,418,13
benign_Q9BW66,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8cih.pdb,356,9
benign_Q9BWG6,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7dvq.pdb,13600,-11
benign_Q9H1X1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8j07.cif.gz,396307,1
benign_Q9HAE3,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8j07.cif.gz,396307,1
benign_Q9NPJ4,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4b6h.pdb,259,0
benign_Q9NWW9,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4dpz.pdb,109,
benign_Q9P0R6,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1sgo.pdb,139,1
benign_Q9UKW6,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1wwx.pdb,107,1
benign_Q9Y5Q6,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2k1v.pdb,47,1
benign_A0JLT2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7emf.pdb,7916,1
benign_A6NIH7,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7ok6.cif.gz,346,1
benign_O00258,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6so5.pdb,1097,5
benign_O15467,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5ltl.pdb,137,8
benign_O95971,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6ng3.pdb,203,1
benign_P41271,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4x1j.pdb,177,30
benign_P55089,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2rmf.pdb,40,2
benign_Q01524,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1zmq.pdb,128,1
benign_Q16385,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8hqy.pdb,1120,1
benign_Q3KRA9,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7vjs.pdb,206,1
benign_Q56A73,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4uy4.pdb,421,-1
benign_Q7Z2G1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8jcc.pdb,939,-61
benign_Q86WV5,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4joi.pdb,518,2
benign_Q8IYS5,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5cj8.pdb,179,35
benign_Q8TCE9,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6k2y.pdb,275,5
benign_Q96E40,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7un1.cif.gz,37552,1
benign_Q96LW7,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4dwn.pdb,191,3
benign_Q9BRV8,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6akk.pdb,97,71
benign_Q9BT43,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5afq.pdb,959,-15
benign_Q9GZU8,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7w59.pdb,12500,-13
benign_Q9H5V9,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8c6j.cif.gz,17252,1
benign_Q9H6L4,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7dvq.pdb,13600,-11
benign_Q9NRY2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4owt.pdb,561,5
benign_Q9UHV8,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5xg7.pdb,139,1
benign_Q9Y255,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6i3v.pdb,493,4
benign_Q9Y4X3,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2kum.pdb,88,1
benign_Q9Y6A9,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7p2p.pdb,587,1
benign_Q9Y6H1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/9oyr.pdb,198,54
benign_A4D2B0,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4v0h.pdb,885,5
benign_A6NGQ2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8x7v.pdb,1418,32
benign_O43745,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2bec.pdb,206,11
benign_O95926,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5mqf.pdb,11862,1
benign_P01286,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5bqm.pdb,1660,2
benign_P0DP25,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5coc.pdb,124,217
benign_P13349,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7z5i.pdb,148,1
benign_P78358,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1s9w.pdb,383,0
benign_P86397,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/3ir3.pdb,248,1
benign_Q13113,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7vsi.pdb,616,21
benign_Q4G0W2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5y15.pdb,291,12
benign_Q53H80,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7nht.pdb,3222,1
benign_Q5VUM1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8dyd.pdb,767,44
benign_Q6NZ36,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2muq.pdb,44,1
benign_Q6PF18,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8j07.cif.gz,396307,1
benign_Q6UWY2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4q7x.pdb,467,1
benign_Q86WR0,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7eoe.pdb,347,1
benign_Q86Y78,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6gbi.pdb,104,44
benign_Q8N8Q3,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4nsp.pdb,238,13
benign_Q8WXF3,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2fhw.pdb,51,1
benign_Q96AZ1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4qpn.pdb,203,24
benign_Q96C74,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8j07.cif.gz,396307,1
benign_Q96CT7,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6z6l.cif.gz,17989,1
benign_Q96K30,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5eg6.pdb,459,1
benign_Q9BQE4,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2q2f.pdb,69,1
benign_Q9BY14,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7bpr.pdb,356,26
benign_Q9NV23,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4xjv.pdb,216,25
benign_Q9UIL1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4bwd.pdb,182,86
benign_A6NI73,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2d3v.pdb,177,3
benign_O00253,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1hyk.pdb,46,1
benign_O43482,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7sfy.pdb,202,188
benign_O43612,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1cq0.pdb,28,1
benign_P15248,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7ox1.pdb,2157,1
benign_Q14135,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8ytf.pdb,86,1
benign_Q16082,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6f2r.pdb,1330,1
benign_Q5VY80,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4s0u.pdb,425,29
benign_Q5VZV1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4mtl.pdb,427,45
benign_Q6ISU1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/3of6.pdb,1032,1
benign_Q6PIF2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6r17.pdb,306,49
benign_Q8N2G4,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6zss.pdb,86,100
benign_Q8N5M9,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6wvd.pdb,397,1
benign_Q8NDD1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7mq8.cif.gz,28414,1
benign_Q8TCY5,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8gy7.pdb,968,1
benign_Q96LC9,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7cnu.pdb,264,3
benign_Q9BTL3,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5e8j.pdb,705,3
benign_Q9BV81,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6ww7.pdb,2074,3
benign_Q9BXU0,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6hk8.pdb,125,47
benign_Q9BXV9,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6gwj.pdb,466,1
benign_Q9H3H3,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1ztp.pdb,675,17
benign_Q9NP98,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7a8t.pdb,519,180
benign_Q9NPC3,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/9ges.pdb,712,7
benign_Q9NPG2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1oj6.pdb,596,1
benign_Q9NQZ6,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/9p3z.pdb,27,1
benign_Q9NUS5,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8yab.pdb,2274,1
benign_Q9NX04,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8rhn.pdb,4976,4
benign_Q9UNG2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2q1m.pdb,116,57
benign_Q9Y4P9,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2ee7.pdb,127,1
benign_Q9Y6A4,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7ung.cif.gz,160638,1
benign_O43822,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8axr.pdb,60,214
benign_O60232,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6hcz.pdb,130,12
benign_O60844,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/3apa.pdb,138,1
benign_O95257,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2wal.pdb,285,11
benign_P06881,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6e3y.pdb,1194,1
benign_P0DML2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1z7c.pdb,161,2
benign_P30711,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2c3n.pdb,956,2
benign_P55344,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/9cbv.pdb,166,1
benign_P55773,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1g91.pdb,77,1
benign_Q16661,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1uya.pdb,16,1
benign_Q5SRE7,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2opw.pdb,286,2
benign_Q6EIG7,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5vyb.pdb,143,1
benign_Q6NZ67,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/9qvm.cif.gz,17948,1
benign_Q6P589,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/3f4m.pdb,154,1
benign_Q7Z6K5,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4z68.pdb,167,211
benign_Q8NAU1,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4lsd.pdb,751,29
benign_Q92837,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1gng.pdb,757,28
benign_Q969X0,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6rir.pdb,410,2
benign_Q96M98,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6ndu.pdb,254,5
benign_Q9BQ50,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1y97.pdb,420,-1
benign_Q9BT30,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4qkb.pdb,558,16
benign_Q9BUF7,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5i7z.pdb,103,0
benign_Q9BWK5,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6tyu.pdb,220,6
benign_Q9H169,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6br1.pdb,2178,1
benign_Q9H2K0,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6neq.pdb,6608,1
benign_Q9P0P8,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7a5h.cif.gz,10047,1
benign_Q9UBY9,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8pa0.pdb,176,85
benign_Q9UGB7,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2ibn.pdb,456,36
benign_Q9Y235,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2nyt.pdb,739,35
benign_Q9Y3A2,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7mq8.cif.gz,28414,1
benign_O43914,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2l34.pdb,66,1
benign_O75628,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2nzj.pdb,629,0
benign_O75884,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2qs9.pdb,366,3
benign_O75935,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/9b7j.cif.gz,7116,1
benign_O75956,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2m1l.pdb,138,58
benign_O76093,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/4cjm.pdb,514,50
benign_O95944,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/1hkf.pdb,108,5
benign_P04090,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2mv1.pdb,52,1
benign_P07492,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/2n0b.pdb,10,1
benign_P0C024,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/5qgg.pdb,184,15
benign_P0DPB6,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7a6h.pdb,5057,1
benign_P49842,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/7xrb.pdb,440,32
benign_P55000,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/6zze.pdb,82,100
benign_Q01362,0,/mnt/nw/home/m.yu/repos/foundry/detectors/datasets/uniprot_pdb_benigns/pdbs/8yvu.pdb,530,22
